"puma2020","cz90","afactor"
"1207101",7200,1
"1207106",7200,0.082229933903749
"1207102",7200,0.923531465905555
"1207103",7200,0.0283985201975921
"1207106",7200,0.917651255783043
"1205199",7200,9.71807908452295e-06
"1207103",7200,0.971601479802408
"1207106",7200,0.000118810313208283
"1207102",7200,0.0764685340944448
"1207104",7200,1
"1207105",7200,1
"1207301",9900,1
"1207302",9900,1
"1208101",6900,1
"1208102",6900,1
"1208103",6900,1
"1208301",7800,1
"1208302",7800,1
"1208303",7800,1
"1208500",7100,0.996322978659658
"1208601",7000,1
"1208607",7000,0.123814922339295
"1208602",7000,0.88879824635042
"1208603",7000,0.805518293522935
"1208604",7000,0.26995949419666
"1208604",7000,0.730029985578767
"1208605",7000,0.0528752206008156
"1208612",7000,0.236554882666427
"1208602",7000,0.11120175364958
"1208603",7000,0.194481706477065
"1208605",7000,0.737311721223911
"1208605",7000,0.0412183901985415
"1208606",7000,0.842701908786841
"1208607",7000,0.876185077660705
"1208608",7000,0.689300333294236
"1208610",7000,0.655685933329169
"1208606",7000,6.9547075342589e-05
"1208609",7000,0.794296686312248
"1208606",7000,0.157228544137816
"1208608",7000,0.310699666705764
"1208609",7000,0.205703313687752
"1208610",7000,0.300024289722003
"1208613",7000,0.0511742444591485
"1208605",7000,9.87030392156878e-06
"1208611",7000,0.975835130231944
"1208612",7000,0.0190198111464759
"1208605",7000,0.168584797672811
"1208611",7000,0.0241648697680561
"1208612",7000,0.74388188300927
"1208612",7000,0.000543423177827796
"1208613",7000,0.948825755540851
"1208614",7000,1
"1208615",7000,0.0457817305226231
"1208610",7000,0.0442897769488277
"1208615",7000,0.954218269477377
"1208616",7000,0.984148298136248
"1208616",7000,0.000330851970791137
"1208617",7000,1
"1208618",7000,1
"1208619",7000,1
"1208616",7000,0.0155208498929608
"1208620",7000,1
"1208621",7000,0.800471577741337
"1208621",7000,0.199528422258663
"1208622",7000,0.614913226215083
"1208623",7000,0.168840302637952
"1208622",7000,0.221903874192783
"1208623",7000,0.831159697362048
"1208622",7000,0.163182899592134
"1208624",7000,1
"1208625",7000,1
"1200398",7600,0.780715798371089
"1200398",7700,0.128927247176996
"1200398",7900,0.0903569544519144
"1209101",10900,1
"1209102",10900,1
"1205199",6800,0.36124759359672
"1205199",6900,0.102078426132266
"1205199",7100,0.241594852564895
"1205199",7300,0.295011101153468
"1209501",7400,1
"1209502",7400,1
"1209503",7400,1
"1209504",7400,0.816563417019889
"1209505",7400,0.999981648346145
"1209506",7400,1
"1209507",7400,0.999981384092648
"1211701",7400,1.87645424609274e-05
"1209505",7400,1.83516538547324e-05
"1209508",7400,1
"1209504",7400,0.183436582980111
"1209509",7400,1
"1209510",7400,1
"1209701",7400,1
"1209703",7400,0.630064899581559
"1209702",7400,1
"1209703",7400,0.369935100418441
"1209901",7100,0.992054309798334
"1209901",7100,0.00794569020166567
"1209902",7100,1
"1209903",7100,1
"1209904",7100,1
"1209905",7100,0.999782344072364
"1209906",7100,0.00935597899790048
"1209905",7100,0.000217655927636372
"1209906",7100,0.9906440210021
"1209907",7100,0.000696839835682175
"1209907",7100,0.999303160164318
"1209908",7100,0.000861455485224166
"1209908",7100,0.999138544514776
"1209909",7100,1
"1209910",7100,0.000243985751232128
"1209910",7100,0.999756014248768
"1209911",7100,1
"1210101",6700,1
"1210102",6700,0.975724302421011
"1210103",6700,0.000298716301529939
"1210104",6700,0.00014668323051181
"1210102",6700,0.0242756975789894
"1210103",6700,0.99970128369847
"1210104",6700,0.999853316769488
"1210301",6700,1
"1210302",6700,1
"1210303",6700,1
"1210304",6700,1.86077670205326e-05
"1210304",6700,0.99998139223298
"1210305",6700,0.999972166298229
"1210305",6700,2.78337017706126e-05
"1210306",6700,1
"1210308",6700,0.000207448291191647
"1210307",6700,1
"1210308",6700,0.999792551708808
"1210501",6800,1
"1210505",6800,0.757318390100108
"1210502",6800,1
"1210505",6800,0.242681609899892
"1210503",6800,1
"1210504",6800,1
"1210799",7500,0.737942773113414
"1210799",7600,0.261957992972403
"1210799",7600,9.9233914182511e-05
"1210902",7600,1
"1210903",7600,1
"1211101",7100,0.840968120313351
"1211102",7100,0.242121797179227
"1208500",7100,0.00367702134034237
"1211101",7100,0.159031879686649
"1211102",7100,0.757878202820773
"1211103",7100,1
"1211300",10900,1
"1211501",6900,1
"1211502",6900,1
"1211503",6900,1
"1209507",7400,1.86159073518361e-05
"1211701",7400,0.999981235457539
"1211702",7400,1
"1211703",7400,1
"1211704",7400,1
"1204798",7700,0.411589598396653
"1204798",7900,0.323619537272613
"1204798",9900,0.183947633565643
"1204798",10000,0.0808432307650917
"1212701",7500,1
"1212702",7500,0.948595491647265
"1212703",7500,1
"1212704",7500,2.54088710838577e-05
"1212702",7500,2.228197104649e-05
"1212704",7500,0.999974591128916
"1304800",7600,0.354010829620346
"1304800",8602,0.554220746753906
"1304800",8701,0.0497037632313607
"1304800",8800,0.0420646603943878
"1304600",8602,0.0750000040978194
"1304600",8701,0.500999994590878
"1304600",8800,0.424000001311302
"1303400",8401,0.0410327531969272
"1303400",8602,0.0285915001159096
"1303400",8701,0.387205177014979
"1303400",8702,0.261469289002524
"1303400",8800,0.161637288602562
"1303400",9001,0.0993877483634469
"1303400",9003,0.0206762437036518
"1304701",8800,0.999949816829939
"1304701",8800,5.01831700607632e-05
"1304702",8800,1
"1304400",7600,0.0678662201222095
"1304400",8501,0.014349649459827
"1304400",8503,0.0694563490880232
"1304400",8601,0.751114000317911
"1304400",8602,0.0972137810120297
"1304300",8503,1
"1304200",8501,0.209561717367743
"1304200",8503,0.790438282632257
"1304100",8503,0.179683437178247
"1304100",9702,0.0222350738107839
"1304100",10101,0.159461549251555
"1304100",10102,0.24019144668141
"1304100",10200,0.260210470210568
"1304100",10301,0.138218022867436
"1304000",10200,1
"1301403",9100,0.999968098340772
"1301404",9100,0.124536228219429
"1301401",9100,0.0198537254965071
"1301402",9100,0.823626815599826
"1301405",9100,0.0709597215566722
"1301406",9100,0.2378805489383
"1301407",9100,0.554214466150168
"1301408",9100,0.144546279588629
"1301407",9100,0.445785533849832
"1301408",9100,0.855453720411371
"1301401",9100,0.980146274503493
"1301402",9100,0.176373184400174
"1301404",9100,0.875455810123897
"1301501",9100,1.45044202858205e-05
"1301504",9100,2.05858742729667e-05
"1301405",9100,0.823822976986968
"1301504",9100,0.273009863591044
"1301505",9100,0.722573316632419
"1301506",9100,0.309450161574208
"1303900",8503,0.132749113921984
"1303900",9702,0.0164271485618876
"1303900",10101,0.222030332513945
"1303900",10102,0.334436663765671
"1303900",10200,0.192242031342142
"1303900",10301,0.10211470989437
"1304500",8502,0.0297512897806429
"1304500",8701,0.238906965765886
"1304500",8702,0.263858094476907
"1304500",8900,0.0741899268703764
"1304500",9001,0.393293723106188
"1303500",8401,0.0608978238022219
"1303500",8502,0.0282007067801042
"1303500",8701,0.0294542315064001
"1303500",8702,0.0989643839756971
"1303500",8900,0.0703232845765783
"1303500",9001,0.273009381156831
"1303500",9002,0.217493820160501
"1303500",9003,0.188195778891862
"1303500",9100,0.0334605891498041
"1302900",8900,0.000254330535852168
"1303000",8900,0.998972125346571
"1303600",8502,0.00625199229983786
"1303600",8900,0.936530408752908
"1303600",9001,0.0572175989472545
"1302900",8900,0.427862468439516
"1302900",9002,0.225017745854664
"1302900",9003,0.162958433954231
"1302900",9100,0.0346181130283146
"1302900",9200,0.149073280130442
"1303000",8900,0.000439995766253666
"1303000",9002,0.000231398785383279
"1303000",9003,0.000167579599296696
"1303000",9100,3.55998113685975e-05
"1303000",9200,0.00015330069112667
"1303800",8502,0.015963436649135
"1303800",8900,0.00420090406274097
"1303800",9701,0.951045461718755
"1303800",9702,0.0287901975693692
"1303700",8502,0.187005032841308
"1303700",8503,0.0343374144204531
"1303700",8900,0.0492118495713051
"1303700",9600,0.130596123971163
"1303700",9701,0.181195785664065
"1303700",9702,0.341514315941755
"1303700",10200,0.0497260848907978
"1303700",10301,0.0264133926991527
"1302800",8900,0.177763857123908
"1302800",9100,0.162596110993469
"1302800",9200,0.501437136873701
"1302800",9600,0.158202895008922
"1301503",9100,0.328939670322787
"1301505",9100,0.0878746983420406
"1301506",9100,0.690549838425792
"1301503",9100,0.3198342274354
"1301504",9100,0.726969550534684
"1301505",9100,0.18955198502554
"1301502",9100,0.999938689534835
"1301503",9100,0.351226102241813
"1301606",9100,0.000968778185858531
"1301607",9100,0.000109740766737316
"1301403",9100,3.19016592275341e-05
"1301404",9100,7.96165667454733e-06
"1301501",9100,0.999905721269628
"1302500",9100,0.381993998562155
"1302500",9200,0.24499615613731
"1302500",9600,0.372994136602629
"1302700",9100,3.78709017919028e-06
"1302700",9200,2.42889296779359e-06
"1302700",9600,3.69786550820256e-06
"1302500",9600,8.95395769408006e-06
"1302500",9701,6.75474021195051e-06
"1302700",9600,0.56999434195378
"1302700",9701,0.429995744197565
"1302600",9100,0.513999998569489
"1302600",9600,0.486000001430511
"1302400",9100,0.381999999284744
"1302400",9200,0.245000004768372
"1302400",9600,0.372999995946884
"1301000",6600,0.857142852885383
"1301000",9600,0.142857147114617
"1300100",6401,0.851436013901047
"1300100",6600,0.127369131473253
"1300100",9600,0.0211948546257
"1300200",6401,0.00178400001122337
"1300200",6600,0.998215999988777
"1300300",1201,0.0274245941221461
"1300300",1204,0.0486565392202163
"1300300",6501,0.0787351276435696
"1300300",6600,0.537951366344473
"1300300",9100,0.166984626976418
"1300300",9400,0.140071859168428
"1300300",6600,7.65730484422274e-05
"1300300",9100,8.22921994888251e-05
"1300900",6600,0.48199999332428
"1300900",9100,0.51800000667572
"1301303",9100,1
"1301301",9100,1
"1301100",9100,2.10782202311362e-05
"1301304",9100,1
"1301305",9100,1
"1301302",9100,1
"1300801",9100,0.0736353309227258
"1300802",9100,0.777754420783324
"1300801",9100,0.926364669077274
"1300802",9100,0.222245579216676
"1300400",1201,0.0767009120687978
"1300400",1204,0.13608226382855
"1300400",6501,0.220205846729962
"1300400",9100,0.175258996714041
"1300400",9400,0.39175198065865
"1300701",9100,1
"1300702",9100,1
"1300500",1201,1.45436509966537e-09
"1300500",1204,2.58032526380298e-09
"1300500",6501,4.17543518176327e-09
"1300500",9400,7.41070386571359e-05
"1300601",1201,1.96230212210421e-05
"1300601",1204,3.48150388237776e-05
"1300601",6501,5.63370595166776e-05
"1300601",9400,0.999889224880439
"1300602",1201,1.9622172878068e-05
"1300602",1204,3.48135336990953e-05
"1300602",6501,5.63346239514256e-05
"1300602",9400,0.999845997642935
"1300500",1201,0.0296661027432424
"1300500",1204,0.0526334068312539
"1300500",6501,0.0851704214215257
"1300500",9302,0.375150573505481
"1300500",9400,0.457223853478052
"1300602",1201,1.28272538698404e-06
"1300602",1204,2.2758030513896e-06
"1300602",6501,3.68266309609564e-06
"1300602",9302,1.62210442248508e-05
"1300602",9400,1.97697907765982e-05
"1301800",9301,1
"1300500",8401,2.12796891294314e-07
"1300500",8402,1.19233806637571e-06
"1300500",9002,3.37772849459882e-07
"1300500",9100,5.20170184855009e-07
"1300500",9301,4.45939049916972e-06
"1300500",9302,6.89056581974868e-07
"1301900",8401,0.0287116199695269
"1301900",8402,0.160876210309068
"1301900",9002,0.0455740007794723
"1301900",9100,0.0701839607533525
"1301900",9301,0.601683250770782
"1301900",9302,0.0929709574177984
"1300500",9100,2.24884866699307e-05
"1300500",9301,1.71039188324582e-05
"1300500",9302,1.90220850846406e-05
"1300500",9400,1.55007560027533e-05
"1301700",9100,0.303425917131481
"1301700",9301,0.230774633013446
"1301700",9302,0.256655492086872
"1301700",9400,0.209143957768201
"1302000",8401,0.00974313924757255
"1302000",8402,0.0545925093819551
"1302000",9002,0.0795259362783146
"1302000",9003,0.0463928808554278
"1302000",9100,0.445493622590257
"1302000",9301,0.332702699731784
"1302000",9302,0.0315492119146896
"1303301",8401,1
"1303302",8401,1
"1301501",9100,7.97743100861003e-05
"1301601",9100,1
"1301602",9100,1
"1301603",9100,0.313438851516604
"1301604",9100,0.965314238287483
"1301605",9100,0.0746322004399124
"1301603",9100,0.686561148483396
"1301604",9100,0.0346857617125169
"1301605",9100,0.272738109263124
"1301607",9100,0.999890259233263
"1301502",9100,6.13104651646683e-05
"1301605",9100,0.652629690296963
"1301606",9100,0.999031221814142
"1303200",8401,0.999983878119027
"1302900",8401,8.63728293908724e-05
"1302900",8402,2.07783390279356e-05
"1302900",8702,5.06882489424065e-05
"1302900",9002,5.88621480134754e-06
"1302900",9003,2.34131442476348e-05
"1302900",9100,9.0647711635827e-06
"1302900",9301,7.41663124412298e-06
"1302900",9302,1.20078781626179e-05
"1303100",8401,0.40056396463599
"1303100",8402,0.0963619452816046
"1303100",8702,0.235072604429143
"1303100",9002,0.0272980004725419
"1303100",9003,0.108581158572281
"1303100",9100,0.0420389224413481
"1303100",9301,0.0343954833521177
"1303100",9302,0.0556879208149739
"1303200",8401,6.45784455998617e-06
"1303200",8402,1.55353581216922e-06
"1303200",8702,3.78981254865013e-06
"1303200",9002,4.40095114422746e-07
"1303200",9003,1.75053251442679e-06
"1303200",9100,6.77746503838026e-07
"1303200",9301,5.5451988861609e-07
"1303200",9302,8.97794031020055e-07
"1302100",9002,2.87532457671053e-05
"1302100",9003,2.08231759110718e-05
"1302100",9100,0.999950423578322
"1301200",6600,0.000382225982032435
"1301200",9100,0.51400318583118
"1301200",9600,0.485614588186787
"1301100",6600,0.481793669273783
"1301100",9100,0.518164840916038
"1301100",9600,2.04115899478846e-05
"1301405",9100,0.10521730145636
"1301406",9100,0.7621194510617
"1302302",9100,0.900285767404447
"1302301",9100,1
"1302302",9100,0.0991492562156117
"1302202",8900,0.000747470996239138
"1302202",9100,0.997580999986552
"1302202",9200,0.00167152901720869
"1302201",9100,1
"1302302",9100,0.000564976379941127
"1500100",34702,0.313000002890825
"1500100",34703,0.686999997109175
"1500200",35600,1
"1500301",34701,1
"1500302",34701,1
"1500303",34701,1
"1500304",34701,1
"1500305",34701,1
"1500306",34701,7.23055351266115e-05
"1500306",34701,0.999927694464873
"1500307",34701,0.0223522685333657
"1500307",34701,0.977647731466634
"1500308",34701,1
"1600100",34501,0.0373767517922233
"1600100",38401,0.209568270687949
"1600100",38402,0.11153403381584
"1600100",38601,0.641520943703988
"1600300",34501,7.10861648253809e-07
"1600300",38401,3.98574084637103e-06
"1600300",38402,2.12124551527295e-06
"1600300",38601,1.22009702171509e-05
"5327500",34501,7.32568609036699e-07
"5327500",38401,4.10744993062879e-06
"5327500",38402,2.18602013537522e-06
"5327500",38601,1.25735405797066e-05
"1600200",34501,0.0550550572029702
"1600200",38601,0.94494494279703
"1600300",35801,0.11834032695873
"1600300",35802,0.0586745975392186
"1600300",35803,0.0214082996055554
"1600300",36301,0.136587405359983
"1600300",36302,0.0115491040728224
"1600300",36303,0.00569755780437198
"1600300",38401,0.4227385858225
"1600300",38402,0.224985104018591
"1600400",35801,0.811197609138636
"1600400",35802,0.138330465993089
"1600400",35803,0.0504719248682754
"1600500",35801,0.95804123418921
"1600500",35802,0.0307222526169217
"1600500",35803,0.0112094705745876
"1600600",35801,2.554641332211e-05
"1600600",35802,8.19216684553636e-07
"1600600",35803,2.98903385575875e-07
"1600500",35801,2.70426192811397e-05
"1600600",35801,0.999973335466608
"1600701",35801,1
"1600702",35801,1
"1600800",35801,4.67324666751003e-05
"1600800",35801,0.999953267533325
"1601000",35801,8.87728888372348e-06
"1600900",35701,0.743999995470047
"1600900",35702,0.256000004529953
"1601000",35701,0.565415662530014
"1601000",35702,0.194551616523664
"1601000",35801,0.143151084009748
"1601000",35802,0.0709760810678441
"1601000",35803,0.0258966785798458
"1601100",36200,0.0332339692152077
"1601100",36301,0.862247974740043
"1601100",36302,0.0503429319570535
"1601100",36303,0.0248358466059839
"1601100",36403,0.0292853782601698
"1601100",36301,4.78564660064776e-05
"1601100",36302,4.04648807120918e-06
"1601100",36303,1.99626746452641e-06
"1601200",36301,0.887862332857864
"1601200",36302,0.0750729136225606
"1601200",36303,0.0370359710184779
"1601200",36200,2.90412835705094e-06
"1601200",36301,2.33192891818301e-05
"1601200",36403,2.55908355873382e-06
"1601300",36200,0.10089582876961
"1601300",36301,0.81016357372997
"1601300",36403,0.0889082109343565
"1719500",23200,0.111930759981181
"1719500",23801,0.0364176620795808
"1719500",24400,0.587038842039118
"1716100",23200,0.0100955358456752
"1716100",23801,0.95498067203314
"1716100",24400,0.0349237921211845
"1700100",23600,0.03729402723611
"1700100",23700,0.11859187966012
"1700100",23801,0.0916500274946594
"1707300",23600,0.150661063929482
"1707300",23700,0.479089550985552
"1707300",23801,0.370249385084966
"1700100",23900,0.103941214906325
"1700100",24801,0.0918900660547457
"1700100",25000,0.55661275152646
"1700100",24801,6.35483709368527e-06
"1700100",24900,7.0005772424848e-06
"1711700",24801,0.475742339106994
"1711700",24900,0.524084401116806
"1704900",23302,0.171336568067727
"1704900",24701,0.0857513969377385
"1704900",24900,0.147725962103851
"1704900",25500,0.0298165227303378
"1712100",23302,0.120287255215062
"1712100",24701,0.0602019772242698
"1712100",24900,0.103711371751373
"1712100",25500,0.0209327624554271
"1713500",23302,0.0826343043341203
"1713500",24701,0.0413572368791
"1713500",24900,0.0712470913139511
"1713500",25500,0.0143802787768576
"1702900",23301,0.599391828072744
"1702900",23500,0.14168791352266
"1704900",23301,1.87045298565946e-05
"1704900",23500,4.42149139290826e-06
"1702900",14801,0.0780130117522303
"1702900",14802,0.036025940214855
"1702900",23301,0.039654454094169
"1702900",23302,0.105226852343341
"1704900",14801,0.170339615378902
"1704900",14802,0.0786618111777525
"1704900",23301,0.0865845877084467
"1704900",23302,0.229760409873995
"1716500",14700,0.0860000009983778
"1716500",14801,0.150000002607703
"1716500",25401,0.130999994330108
"1716500",25500,0.057999997034669
"1716500",25601,0.321000002600253
"1716500",25602,0.254000002428889
"1719900",25601,1
"1712100",24701,0.106593302521342
"1712100",25500,0.445509965838478
"1712100",25601,0.142763364994048
"1716302",24701,0.0413187627360243
"1716302",25500,0.172693031734605
"1716302",25601,0.0553393643508182
"1716301",24701,0.428934119528117
"1716301",25500,0.0511493651873176
"1716302",24701,0.468791837814103
"1716302",25500,0.0559023025157491
"1711901",24701,1.27872217728605e-05
"1711901",25500,7.3798906924708e-07
"1716301",24701,0.491547811115717
"1716301",25500,0.0283687041688478
"1716302",24701,0.194716996700445
"1716302",25500,0.0112377041482564
"1711901",24900,7.43886626799045e-05
"1711902",24900,0.999785809030413
"1711700",24900,0.00017325977620059
"1711901",24900,0.999912086126478
"1711902",24900,0.000214190969587399
"1716700",24802,1
"1711500",23500,0.760936474975153
"1711500",23400,0.0269608061399182
"1711500",23500,0.0859693639826612
"1711500",24802,0.126133354902268
"1713500",23400,0.0891366062923016
"1713500",23500,0.284228049812508
"1713500",24802,0.417016432591161
"1714300",23900,1
"1717900",23900,1
"1711300",23400,1
"1701901",23500,1
"1701902",23500,0.217008872148119
"1701902",14500,0.388360499579864
"1701902",23400,0.184001448914003
"1701902",23500,0.0657707299557413
"1701902",24200,0.144852206698395
"1709900",14500,0.126377484780675
"1709900",23400,0.059876430107871
"1709900",23500,0.0214026386128033
"1709900",24200,0.0471367648545037
"1701902",24200,6.24270387630514e-06
"1709100",24200,0.693824880283284
"1709500",23900,3.30676896837131e-05
"1709900",23900,0.745206681644147
"1700100",23700,2.37075238170114e-06
"1700100",23801,2.68387055977616e-07
"1700100",23900,4.03856780503547e-06
"1709500",23700,0.355013165481851
"1709500",23801,0.0401901687634705
"1709500",23900,0.604763598064995
"1703700",24400,0.662813490737881
"1703700",24400,0.337186509262119
"1719500",24400,0.26461273590012
"1720101",24400,0.99995102576482
"1700701",24400,1
"1720101",24400,4.89742351796466e-05
"1708903",24300,5.14112392625605e-05
"1708904",24300,0.999965776162821
"1709300",24300,0.000444339893881178
"1708901",24300,0.000245795145469979
"1708903",24300,0.999820060660166
"1708904",24300,2.05343022464372e-05
"1708901",24300,0.000272130343682535
"1708902",24300,0.999992780408918
"1708901",24300,0.999385512130831
"1708903",24300,2.57056194397585e-05
"1708904",24300,1.36895349329531e-05
"1711101",24300,7.43737722786617e-05
"1719703",24300,1
"1719702",24300,1
"1709300",24300,1.74250938776933e-05
"1719701",24300,0.999988184208194
"1719704",24300,1
"1719705",24300,1
"1704301",24300,6.19358891524163e-05
"1704303",24300,0.000785444180830304
"1704304",24300,0.99934203778863
"1704305",24300,1.67657241535405e-05
"1704304",24300,3.41798543933316e-05
"1704305",24300,0.000787989035216404
"1704306",24300,0.999346208439073
"1719701",24300,5.90789590287419e-06
"1704303",24300,0.000113363077645611
"1704306",24300,0.000326895780463676
"1704307",24300,0.999659384303066
"1703110",24300,4.37721049129811e-05
"1704303",24300,0.999101192741524
"1704304",24300,5.98147451883302e-05
"1704307",24300,0.000340615696933777
"1704301",24300,5.6305353774924e-06
"1704302",24300,1
"1704301",24300,0.999926803040093
"1704304",24300,0.000563967611788283
"1708903",24300,0.000102822481131987
"1704305",24300,0.99919524524063
"1704306",24300,0.000326895780463676
"1719701",24300,5.90789590287419e-06
"1709701",24300,0.999968656556428
"1709704",24300,0.000229222312371104
"1711101",24300,5.20616409829526e-05
"1711102",24300,5.73286018116334e-06
"1709702",24300,1
"1709703",24300,1.28561971040617e-05
"1709701",24300,3.13434435724437e-05
"1709704",24300,0.999770777687629
"1709705",24300,0.00020927069047049
"1711102",24300,0.000642080359425779
"1709703",24300,0.999884294220125
"1709703",24300,0.000102849582771234
"1709705",24300,0.99979072930953
"1703101",24300,0.9999605211212
"1703110",24300,0.999956227895087
"1703111",24300,0.553249571574968
"1703113",24300,6.55905444671096e-06
"1703111",24300,0.446750428425032
"1703112",24300,1
"1703113",24300,0.999993440945553
"1703115",24300,1
"1703116",24300,0.282409222806054
"1703114",24300,0.999821267959687
"1703116",24300,6.53543512927091e-06
"1703117",24300,5.31591288990744e-05
"1703167",24300,7.53331790670015e-05
"1703116",24300,0.717584241758816
"1703114",24300,0.000178732040312723
"1703117",24300,0.999946840871101
"1703118",24300,1
"1703105",24300,0.999652261878418
"1703105",24300,0.000347738121581892
"1703106",24300,0.999914586491854
"1703108",24300,6.07437476415186e-06
"1703102",24300,1
"1704301",24300,5.6305353774924e-06
"1703101",24300,3.94788787998421e-05
"1703103",24300,0.999081208438327
"1703103",24300,0.000918791561672746
"1703104",24300,1
"1703108",24300,0.822786190630634
"1703109",24300,0.061345350069387
"1703151",24300,0.29028716215463
"1703106",24300,8.54135081463133e-05
"1703107",24300,1
"1703108",24300,0.177207734994602
"1703109",24300,0.938654649930613
"1703151",24300,0.117184339680902
"1703153",24300,1
"1703154",24300,1
"1703152",24300,1
"1703151",24300,0.592528498164468
"1703155",24300,0.320987286608663
"1703156",24300,1
"1703157",24300,0.531227290894071
"1703158",24300,0.569464822317213
"1703155",24300,0.678904432294185
"1703157",24300,0.14414819882138
"1703157",24300,0.324624510284549
"1703158",24300,0.430535177682787
"1703163",24300,0.481865033061066
"1703155",24300,0.000108281097152107
"1703159",24300,1
"1703162",24300,0.25344358472919
"1703160",24300,1
"1703162",24300,0.746513901879092
"1703163",24300,0.27571956437184
"1703164",24300,0.0818693071085233
"1703162",24300,4.25133917183913e-05
"1703163",24300,0.242415402567095
"1703164",24300,0.667008983383382
"1703165",24300,1
"1703161",24300,1
"1703168",24300,0.387165291569599
"1703164",24300,0.251121709508095
"1703166",24300,0.64393358700715
"1703166",24300,0.35606641299285
"1703167",24300,0.607788087580474
"1703167",24300,0.392136579240459
"1703168",24300,0.612834708430401
"1711101",24300,0.999866127209455
"1711102",24300,0.000200650106340717
"1708902",24300,7.2195910823611e-06
"1711101",24300,7.43737728327895e-06
"1711102",24300,0.999151536674052
"1708901",24300,9.65623800163833e-05
"1709100",24300,0.306175119716716
"1709300",24300,0.999538235012241
"1800101",14900,1
"1800102",14900,1
"1800103",14900,1
"1800104",14900,7.68409162510854e-06
"1800104",14900,0.999992315908375
"1800200",14900,1
"1800300",13600,1
"1800401",13600,0.999947373036277
"1800402",13600,2.6157296320292e-05
"1800401",13600,5.26269637233874e-05
"1800402",13600,0.99997384270368
"1800501",13700,1
"1800502",13700,1
"1800600",13700,0.524999991804361
"1800600",14100,0.475000008195639
"1800700",13600,0.23023022711277
"1800700",13800,0.200200200080872
"1800700",13900,0.134134128689766
"1800700",14900,0.435435444116592
"1800800",13600,0.379000008106232
"1800800",13800,0.620999991893768
"1800900",14000,7.84195718930454e-05
"1800900",14100,0.999921580428107
"1801001",14100,0.999627167102389
"1801001",14100,0.000372832897610932
"1801002",14100,0.99982571022302
"1801003",14100,0.000348737460498864
"1801002",14100,0.000174289776980551
"1801003",14100,0.999651262539501
"1801100",14400,0.232511417120015
"1801100",14500,0.767488582879985
"1801200",14500,1
"1801300",13800,0.088318460347641
"1801300",13900,0.911681539652359
"1801400",13800,0.155698927576824
"1801400",13900,0.343336080660464
"1801400",14000,0.400872087491633
"1801400",14100,0.10009290427108
"1801500",12600,0.333841263004239
"1801500",14000,0.604171661272006
"1801500",14100,0.0619870757237558
"1801600",14400,0.59827271848917
"1801600",14500,0.163416028022766
"1801600",14600,0.160919532179832
"1801600",14802,0.0773917213082314
"1801700",14400,1
"1801801",14200,0.999963028689737
"1801901",14200,1
"1801801",14200,3.69713102632357e-05
"1801902",14200,1
"1802000",14000,0.944747906885777
"1802000",14200,0.0552520931142231
"1802100",14000,1
"1802200",14200,0.578852465671686
"1802200",14300,0.110227538595523
"1802200",14400,0.153125760800311
"1802200",14600,0.157794234932481
"1802300",14200,1
"1802401",14200,1
"1802404",14200,7.09657701676941e-05
"1802402",14200,0.999089800131369
"1802403",14200,0.000709255788033842
"1802402",14200,0.000910199868630947
"1802403",14200,0.999290744211966
"1802404",14200,0.999886454767732
"1802405",14200,1
"1802406",14200,0.999941572100029
"1802404",14200,4.25794621006165e-05
"1802406",14200,5.84278999714352e-05
"1802407",14200,1
"1802500",14200,1
"1802600",14000,0.0350000010617078
"1802600",14200,0.964999998938292
"1802700",12600,0.391743265092373
"1802700",12800,0.155030265450478
"1802700",14000,0.301105618476868
"1802700",14200,0.060682088136673
"1802700",14300,0.0914387628436089
"1802800",13101,0.14922584648887
"1802800",14400,0.221180428643452
"1802800",14600,0.529474595671425
"1802800",14802,0.100119129196253
"1802900",13101,2.576002476064e-06
"1802900",14600,0.999997423997524
"1803000",14200,0.116999996945262
"1803000",14300,0.883000003054738
"1803100",12600,0.128463032732823
"1803100",12800,0.396792539882493
"1803100",13101,0.176220122938308
"1803100",13102,0.0778765695812531
"1803100",14200,0.0713140756930577
"1803100",14300,0.149333659172065
"1803200",12600,0.0510540213043235
"1803200",12800,0.663422611973337
"1803200",13102,0.214474804160192
"1803200",14200,0.0283417765668863
"1803200",14300,0.0427067859952604
"1803300",14700,1
"1803400",14700,5.56470624024977e-06
"1803400",14700,0.99999443529376
"1803500",13101,0.0273438708172751
"1803500",14400,0.0573226543392739
"1803500",14600,0.152807074107164
"1803500",14700,0.659079009116823
"1803500",14802,0.103447391619464
"1803600",13101,0.874363674816016
"1803600",14600,0.125601163934232
"1803700",13101,5.55251636674327e-05
"1803700",14600,7.97611495666923e-06
"1803600",13101,2.84102899422291e-05
"1803600",14300,6.75095980989527e-06
"1803700",13101,0.80794869501973
"1803700",14300,0.191987803701646
"1900100",27201,0.414999993201345
"1900100",27202,0.0500000009313226
"1900100",27301,0.312000007599592
"1900100",27302,0.0780000018998981
"1900100",27401,0.144999996367842
"1900200",21801,0.584584593772888
"1900200",21802,0.207207202911377
"1900200",22002,0.0800800770521164
"1900200",27301,0.128128126263618
"1900400",21802,0.25799999409914
"1900400",22001,0.547999994397163
"1900400",23200,0.194000011503697
"1900500",22001,1
"1900600",21801,0.0472040362875927
"1900600",21802,0.0700232759444151
"1900600",21900,0.0570612997082348
